season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2,0,1,1,18.86,22.725,47,19.0012,37,245,282
2,0,1,1,20.5,24.24,36,39.0007,55,98,153
2,0,1,1,19.68,23.485,31,39.0007,47,131,178
2,0,1,1,19.68,23.485,33,35.0008,63,216,279
2,0,1,1,19.68,23.485,29,46.0022,79,222,301
2,0,1,1,19.68,23.485,33,30.0026,58,159,217
2,0,1,1,19.68,23.485,29,40.9973,66,157,223
2,0,1,1,19.68,23.485,25,43.0006,60,245,305
2,0,1,1,18.86,22.725,24,30.0026,65,599,664
2,0,1,1,18.04,21.97,26,30.0026,90,594,684
2,0,1,1,17.22,21.21,24,23.9994,41,417,458
2,0,1,1,16.4,20.455,26,35.0008,12,209,221
2,0,1,1,15.58,19.695,25,32.9975,11,175,186
2,0,1,1,14.76,16.665,25,23.9994,13,80,93
2,0,1,1,13.94,14.395,25,35.0008,2,46,48
2,0,1,1,13.12,14.395,26,35.0008,1,9,10
2,0,1,1,12.3,13.635,26,31.0009,1,4,5
2,0,1,1,10.66,11.365,30,19.9995,1,6,7
2,0,1,1,10.66,11.365,30,22.0028,0,4,4
2,0,1,1,9.84,10.605,32,23.9994,0,3,3
2,0,1,1,9.02,10.605,37,19.0012,1,16,17
2,0,1,1,9.02,11.365,37,12.998,5,96,101
2,0,1,1,9.02,11.365,37,12.998,9,277,286
2,0,1,1,9.02,10.605,37,19.9995,14,567,581
2,0,1,1,9.84,11.365,38,12.998,8,259,267
2,0,1,1,10.66,12.88,35,15.0013,20,118,138
2,0,1,1,12.3,15.15,31,11.0014,34,141,175
2,0,1,1,13.12,15.91,31,11.0014,34,186,220
2,0,1,1,14.76,17.425,27,0,46,165,211
2,0,1,1,16.4,20.455,24,8.9981,37,147,184
2,0,1,1,17.22,21.21,20,0,42,158,200
2,0,1,1,17.22,21.21,20,0,38,267,305
2,0,1,1,18.04,21.97,16,0,72,542,614
2,0,1,1,17.22,21.21,17,6.0032,67,577,644
2,0,1,1,17.22,21.21,17,0,40,377,417
2,0,1,1,17.22,21.21,17,6.0032,28,266,294
2,0,1,1,14.76,17.425,37,11.0014,21,200,221
2,0,1,1,14.76,17.425,37,8.9981,7,127,134
2,0,1,1,14.76,17.425,37,12.998,5,59,64
2,0,1,1,14.76,16.665,40,19.0012,1,29,30
2,0,1,1,14.76,16.665,46,19.9995,0,8,8
2,0,1,1,13.94,15.15,49,19.9995,0,3,3
2,0,1,1,13.94,15.15,42,22.0028,1,4,5
2,0,1,1,14.76,16.665,43,19.9995,1,0,1
2,0,1,1,14.76,16.665,43,19.9995,2,38,40
2,0,1,1,14.76,16.665,46,23.9994,4,111,115
2,0,1,1,14.76,16.665,46,22.0028,10,348,358
2,0,1,1,15.58,19.695,46,23.9994,19,639,658
2,0,1,1,16.4,20.455,43,30.0026,16,298,314
2,0,1,1,18.86,22.725,41,27.9993,33,140,173
2,0,1,1,20.5,24.24,42,26.0027,54,168,222
2,0,1,2,22.14,25.76,39,23.9994,50,218,268
2,0,1,1,22.96,26.515,43,22.0028,60,213,273
2,0,1,1,25.42,31.06,38,23.9994,52,169,221
2,0,1,2,25.42,31.06,41,19.9995,47,152,199
2,0,1,3,25.42,31.06,43,6.0032,51,170,221
2,0,1,1,24.6,30.305,60,15.0013,72,532,604
2,0,1,1,24.6,30.305,60,15.0013,61,580,641
2,0,1,1,24.6,31.06,56,12.998,41,415,456
2,0,1,1,24.6,31.06,56,19.9995,38,324,362
2,0,1,1,23.78,27.275,60,16.9979,28,233,261
2,0,1,1,22.96,26.515,64,8.9981,21,151,172
2,0,1,1,22.14,25.76,68,8.9981,12,81,93
2,0,1,1,22.14,25.76,68,12.998,10,38,48
2,0,1,1,22.96,26.515,60,8.9981,15,18,33
2,0,1,1,24.6,30.305,28,19.9995,0,6,6
2,0,1,1,23.78,27.275,28,16.9979,1,4,5
2,0,1,1,21.32,25,36,16.9979,1,8,9
2,0,1,1,20.5,24.24,45,15.0013,2,30,32
2,0,1,1,18.86,22.725,59,16.9979,3,114,117
2,0,1,1,18.86,22.725,51,23.9994,14,353,367
2,0,1,1,18.86,22.725,47,27.9993,26,628,654
2,0,1,1,19.68,23.485,48,27.9993,22,299,321
2,0,1,1,18.86,22.725,47,30.0026,42,124,166
2,0,1,1,20.5,24.24,45,27.9993,54,166,220
2,0,1,1,20.5,24.24,42,32.9975,64,228,292
2,0,1,1,18.86,22.725,44,22.0028,50,223,273
2,0,1,1,20.5,24.24,42,23.9994,63,175,238
2,0,1,1,21.32,25,39,23.9994,109,198,307
2,0,1,1,21.32,25,36,22.0028,67,321,388
2,0,1,1,21.32,25,38,26.0027,83,620,703
2,0,1,1,20.5,24.24,39,19.9995,83,598,681
2,0,1,1,19.68,23.485,39,19.0012,47,421,468
2,0,1,1,18.86,22.725,38,19.9995,34,301,335
2,0,1,1,18.04,21.97,44,19.0012,10,214,224
2,0,1,1,17.22,21.21,44,19.0012,17,135,152
2,0,1,1,17.22,21.21,47,19.9995,17,77,94
2,0,1,1,16.4,20.455,47,19.9995,10,49,59
2,0,1,1,15.58,19.695,50,19.0012,6,21,27
2,0,1,1,14.76,16.665,53,19.9995,1,6,7
2,0,1,1,13.94,16.665,61,8.9981,0,7,7
2,0,1,1,13.94,17.425,53,6.0032,1,1,2
2,0,1,1,13.12,16.665,61,6.0032,0,26,26
2,0,1,1,13.12,16.665,57,8.9981,5,81,86
2,0,1,1,13.12,15.91,57,11.0014,9,280,289
2,0,1,1,13.12,15.91,66,11.0014,38,555,593
2,0,1,1,13.94,16.665,57,11.0014,29,292,321
2,0,1,2,14.76,18.18,57,7.0015,50,137,187
2,0,1,2,14.76,18.94,53,0,48,153,201
2,0,1,2,15.58,19.695,54,0,62,208,270
2,0,1,3,16.4,20.455,50,0,44,198,242
2,0,1,3,16.4,20.455,54,0,56,173,229
2,0,1,3,17.22,21.21,54,0,73,207,280
2,0,1,3,16.4,20.455,62,19.0012,75,292,367
2,0,1,2,16.4,20.455,62,15.0013,93,513,606
2,0,1,1,17.22,21.21,54,12.998,68,492,560
2,0,1,1,16.4,20.455,62,15.0013,42,353,395
2,0,1,1,16.4,20.455,62,11.0014,17,192,209
2,0,1,1,15.58,19.695,66,8.9981,30,190,220
2,0,1,1,14.76,17.425,71,11.0014,23,130,153
2,0,1,1,14.76,18.94,71,0,16,107,123
2,0,0,1,15.58,19.695,82,12.998,12,80,92
2,0,0,2,16.4,20.455,76,12.998,17,65,82
2,0,0,2,17.22,21.21,77,16.9979,14,55,69
2,0,0,1,16.4,20.455,82,16.9979,10,21,31
2,0,0,1,17.22,21.21,77,27.9993,4,4,8
2,0,0,1,16.4,20.455,82,15.0013,0,5,5
2,0,0,2,14.76,17.425,87,11.0014,7,16,23
2,0,0,2,14.76,17.425,87,11.0014,5,39,44
2,0,0,2,14.76,17.425,87,12.998,19,126,145
2,0,0,2,16.4,20.455,76,12.998,62,161,223
2,0,0,2,16.4,20.455,76,8.9981,108,205,313
2,0,0,1,18.86,22.725,72,8.9981,184,279,463
2,0,0,1,19.68,23.485,67,0,263,358,621
2,0,0,1,22.14,25.76,60,8.9981,265,373,638
2,0,0,2,20.5,24.24,63,16.9979,240,311,551
2,0,0,2,21.32,25,59,19.0012,275,330,605
2,0,0,2,20.5,24.24,63,19.9995,243,292,535
2,0,0,1,19.68,23.485,67,27.9993,238,305,543
2,0,0,2,18.04,21.97,72,31.0009,102,239,341
2,0,0,1,17.22,21.21,71,30.0026,93,191,284
2,0,0,2,16.4,20.455,71,22.0028,52,156,208
2,0,0,2,16.4,20.455,71,22.0028,36,107,143
2,0,0,2,15.58,19.695,71,16.9979,40,116,156
2,0,0,2,14.76,16.665,76,19.0012,12,100,112
2,0,0,2,14.76,16.665,76,16.9979,8,59,67
2,0,0,2,14.76,17.425,76,11.0014,13,49,62
2,0,0,2,14.76,17.425,76,11.0014,20,61,81
2,0,0,2,13.94,16.665,81,8.9981,4,21,25
2,0,0,2,13.94,17.425,81,6.0032,3,9,12
2,0,0,2,13.94,17.425,81,6.0032,8,10,18
2,0,0,2,14.76,17.425,76,8.9981,9,88,97
2,0,0,2,14.76,17.425,71,8.9981,29,55,84
2,0,0,2,14.76,18.18,76,6.0032,37,88,125
2,0,0,2,14.76,17.425,81,8.9981,102,173,275
2,0,0,2,16.4,20.455,71,7.0015,132,228,360
2,0,0,2,16.4,20.455,71,12.998,180,271,451
2,0,0,2,17.22,21.21,67,15.0013,187,258,445
2,0,0,2,18.04,21.97,62,12.998,190,274,464
2,0,0,2,19.68,23.485,55,15.0013,283,278,561
2,0,0,1,20.5,24.24,55,16.9979,295,278,573
2,0,0,1,21.32,25,52,16.9979,236,275,511
2,0,0,1,21.32,25,55,19.0012,232,323,555
2,0,0,1,21.32,25,52,19.9995,153,279,432
2,0,0,1,21.32,25,55,15.0013,110,236,346
2,0,0,2,20.5,24.24,59,15.0013,66,166,232
2,0,0,2,20.5,24.24,59,11.0014,33,101,134
2,0,0,3,20.5,24.24,63,7.0015,7,61,68
2,0,0,3,18.86,22.725,72,0,10,53,63
2,0,1,3,18.04,21.97,82,7.0015,6,11,17
2,0,1,3,17.22,21.21,88,6.0032,0,5,5
2,0,1,3,18.04,21.97,94,8.9981,2,3,5
2,0,1,1,16.4,20.455,76,32.9975,2,2,4
2,0,1,1,16.4,20.455,76,32.9975,2,22,24
2,0,1,1,14.76,15.91,71,31.0009,6,104,110
2,0,1,1,13.94,15.15,66,26.0027,12,294,306
2,0,1,1,14.76,16.665,57,22.0028,36,553,589
2,0,1,1,15.58,19.695,54,23.9994,52,265,317
2,0,1,1,16.4,20.455,50,35.0008,85,119,204
2,0,1,1,17.22,21.21,47,30.0026,81,128,209
2,0,1,1,18.04,21.97,44,30.0026,100,181,281
2,0,1,1,18.86,22.725,36,19.9995,97,184,281
2,0,1,1,18.86,22.725,31,27.9993,127,141,268
2,0,1,1,19.68,23.485,33,27.9993,132,192,324
2,0,1,1,20.5,24.24,34,22.0028,104,291,395
2,0,1,1,20.5,24.24,29,19.0012,128,601,729
2,0,1,1,20.5,24.24,27,16.9979,75,543,618
2,0,1,1,20.5,24.24,27,16.9979,66,428,494
2,0,1,1,18.86,22.725,31,11.0014,48,281,329
2,0,1,1,18.86,22.725,28,8.9981,24,214,238
2,0,1,1,17.22,21.21,44,12.998,17,106,123
2,0,1,1,18.04,21.97,35,11.0014,6,60,66
2,0,1,1,16.4,20.455,43,8.9981,1,32,33
2,0,1,1,15.58,19.695,46,15.0013,0,11,11
2,0,1,1,14.76,17.425,53,11.0014,0,5,5
2,0,1,1,15.58,19.695,46,0,0,3,3
2,0,1,1,13.12,16.665,66,6.0032,0,1,1
2,0,1,1,13.12,16.665,66,6.0032,2,25,27
2,0,1,1,12.3,15.91,61,6.0032,2,98,100
2,0,1,1,13.12,16.665,66,6.0032,14,327,341
2,0,1,1,13.94,18.18,57,0,27,577,604
2,0,1,1,17.22,21.21,38,6.0032,54,354,408
2,0,1,1,18.04,21.97,33,0,77,142,219
2,0,1,1,19.68,23.485,23,0,91,167,258
2,0,1,1,21.32,25,25,0,101,230,331
2,0,1,1,22.96,26.515,19,16.9979,120,225,345
2,0,1,1,22.96,26.515,21,15.0013,120,191,311
2,0,1,1,24.6,29.545,20,12.998,109,207,316
2,0,1,1,25.42,30.305,21,11.0014,145,340,485
2,0,1,1,25.42,30.305,17,12.998,123,634,757
2,0,1,1,24.6,30.305,26,11.0014,139,661,800
2,0,1,1,22.96,26.515,26,7.0015,98,460,558
2,0,1,1,22.96,26.515,24,8.9981,54,325,379
2,0,1,1,22.14,25.76,45,0,33,210,243
2,0,1,1,20.5,24.24,51,0,25,133,158
2,0,1,1,20.5,24.24,59,0,13,66,79
2,0,1,1,19.68,23.485,48,0,18,23,41
2,0,1,1,18.86,22.725,59,0,0,11,11
2,0,1,1,18.86,22.725,51,0,0,5,5
2,0,1,1,18.04,21.97,58,6.0032,0,3,3
2,0,1,1,17.22,21.21,67,6.0032,0,1,1
2,0,1,1,17.22,21.21,67,6.0032,0,27,27
2,0,1,2,17.22,21.21,58,0,6,120,126
2,0,1,2,18.04,21.97,62,0,12,354,366
2,0,1,2,18.04,21.97,72,7.0015,31,653,684
2,0,1,2,19.68,23.485,55,8.9981,47,316,363
2,0,1,2,22.14,25.76,45,8.9981,68,99,167
2,0,1,2,24.6,31.06,43,23.9994,61,152,213
2,0,1,2,24.6,31.06,46,27.9993,73,210,283
2,0,1,2,24.6,31.06,46,16.9979,70,181,251
2,0,1,2,25.42,31.06,46,12.998,82,176,258
2,0,1,2,26.24,31.06,44,19.0012,86,182,268
2,0,1,2,26.24,31.06,44,19.0012,86,304,390
2,0,1,1,27.06,31.06,41,19.9995,99,645,744
2,0,1,1,27.06,31.06,41,16.9979,113,646,759
2,0,1,1,27.06,31.06,39,15.0013,75,419,494
2,0,1,1,26.24,31.06,27,15.0013,39,333,372
2,0,1,1,24.6,30.305,23,22.0028,43,255,298
2,0,1,1,22.96,26.515,22,11.0014,30,151,181
2,0,1,1,21.32,25,23,27.9993,19,112,131
2,0,1,1,21.32,25,23,27.9993,12,33,45
2,0,1,1,19.68,23.485,27,22.0028,4,9,13
2,0,1,1,18.86,22.725,33,30.0026,7,11,18
2,0,1,1,17.22,21.21,41,19.9995,0,5,5
2,0,1,1,15.58,19.695,43,19.0012,0,1,1
2,0,1,1,15.58,19.695,43,19.0012,1,28,29
2,0,1,1,14.76,16.665,46,22.0028,8,118,126
2,0,1,1,13.94,16.665,49,12.998,15,339,354
2,0,1,1,14.76,17.425,46,15.0013,28,610,638
2,0,1,1,16.4,20.455,37,16.9979,61,290,351
2,0,1,1,17.22,21.21,35,19.0012,88,158,246
2,0,1,2,17.22,21.21,38,15.0013,109,159,268
2,0,1,1,18.04,21.97,33,0,66,210,276
2,0,1,1,18.86,22.725,31,0,89,202,291
2,0,1,1,18.86,22.725,33,11.0014,143,144,287
2,0,1,1,20.5,24.24,31,7.0015,98,171,269
2,0,1,1,20.5,24.24,31,12.998,84,318,402
2,0,1,1,20.5,24.24,31,11.0014,145,677,822
2,0,1,1,20.5,24.24,31,7.0015,80,618,698
2,0,1,1,19.68,23.485,31,16.9979,64,423,487
2,0,1,1,18.04,21.97,41,12.998,33,279,312
2,0,1,1,17.22,21.21,47,12.998,25,209,234
2,0,1,1,16.4,20.455,47,12.998,20,129,149
2,0,1,1,16.4,20.455,50,8.9981,12,124,136
2,0,1,1,16.4,20.455,43,0,12,49,61
2,0,1,1,14.76,17.425,62,8.9981,10,28,38
2,0,1,1,14.76,16.665,50,26.0027,6,5,11
2,0,1,1,13.94,15.15,53,22.0028,3,5,8
2,0,1,1,13.94,15.91,49,16.9979,2,3,5
2,0,1,1,13.12,15.15,53,22.0028,0,23,23
2,0,1,1,12.3,13.635,49,26.0027,0,80,80
2,0,1,1,12.3,14.395,49,19.0012,15,231,246
2,0,1,1,12.3,13.635,49,22.0028,19,489,508
2,0,1,1,13.94,15.15,42,22.0028,58,318,376
2,0,1,1,14.76,16.665,40,22.0028,81,157,238
2,0,1,1,16.4,20.455,37,19.9995,112,179,291
2,0,1,1,17.22,21.21,35,19.9995,113,224,337
2,0,1,1,18.04,21.97,33,22.0028,173,238,411
2,0,1,1,19.68,23.485,29,26.0027,240,250,490
2,0,1,1,20.5,24.24,27,19.0012,218,319,537
2,0,1,1,20.5,24.24,22,27.9993,184,352,536
2,0,1,1,21.32,25,23,27.9993,172,483,655
2,0,1,1,20.5,24.24,22,31.0009,104,380,484
2,0,1,1,19.68,23.485,23,19.9995,115,297,412
2,0,1,1,18.86,22.725,24,19.0012,61,191,252
2,0,1,1,18.04,21.97,26,8.9981,54,136,190
2,0,1,1,16.4,20.455,35,15.0013,34,124,158
2,0,1,1,17.22,21.21,30,19.0012,21,92,113
2,0,0,1,17.22,21.21,26,19.9995,9,85,94
2,0,0,1,16.4,20.455,28,16.9979,9,60,69
2,0,0,1,14.76,16.665,29,23.9994,11,25,36
2,0,0,1,14.76,16.665,32,16.9979,7,21,28
2,0,0,1,13.12,15.91,36,11.0014,3,4,7
2,0,0,1,13.12,15.91,33,11.0014,0,2,2
2,0,0,1,13.12,15.91,36,12.998,1,18,19
2,0,0,1,13.12,15.15,33,19.0012,14,40,54
2,0,0,1,13.94,15.91,34,16.9979,29,94,123
2,0,0,1,16.4,20.455,30,16.9979,103,173,276
2,0,0,1,17.22,21.21,28,16.9979,187,176,363
2,0,0,1,18.04,21.97,24,19.9995,251,244,495
2,0,0,1,18.86,22.725,23,26.0027,320,270,590
2,0,0,1,20.5,24.24,22,12.998,355,288,643
2,0,0,1,20.5,24.24,22,19.9995,326,252,578
2,0,0,1,21.32,25,19,27.9993,321,305,626
2,0,0,1,22.14,25.76,19,26.0027,354,261,615
2,0,0,1,22.14,25.76,19,27.9993,299,268,567
2,0,0,1,22.14,25.76,18,19.9995,227,290,517
2,0,0,1,22.14,25.76,16,22.0028,170,243,413
2,0,0,1,20.5,24.24,20,15.0013,73,135,208
2,0,0,1,20.5,24.24,20,12.998,75,159,234
2,0,0,1,19.68,23.485,20,12.998,76,106,182
2,0,0,1,18.86,22.725,23,15.0013,32,86,118
2,0,0,1,18.04,21.97,24,15.0013,21,64,85
2,0,0,1,18.04,21.97,24,15.0013,14,50,64
2,0,0,1,18.04,21.97,24,15.0013,7,25,32
2,0,0,1,17.22,21.21,26,8.9981,8,18,26
2,0,0,1,16.4,20.455,40,0,0,7,7
2,0,0,1,15.58,19.695,46,0,4,8,12
2,0,0,1,14.76,18.94,37,0,7,21,28
2,0,0,1,15.58,19.695,27,11.0014,12,25,37
2,0,0,1,16.4,20.455,30,12.998,19,65,84
2,0,0,1,18.04,21.97,26,15.0013,71,108,179
2,0,0,1,20.5,24.24,25,15.0013,113,186,299
2,0,0,1,20.5,24.24,25,19.0012,195,209,404
2,0,0,1,22.14,25.76,24,16.9979,198,259,457
2,0,0,1,23.78,27.275,23,11.0014,229,254,483
2,0,0,1,24.6,29.545,18,30.0026,254,249,503
2,0,0,1,25.42,30.305,17,23.9994,260,226,486
2,0,0,1,26.24,30.305,19,22.0028,232,244,476
2,0,0,1,25.42,30.305,22,19.9995,185,226,411
2,0,0,1,25.42,30.305,25,22.0028,151,159,310
2,0,0,1,24.6,30.305,23,26.0027,89,187,276
2,0,0,1,22.96,26.515,28,27.9993,65,146,211
2,0,0,1,21.32,25,34,15.0013,53,77,130
2,0,0,1,20.5,24.24,36,15.0013,33,85,118
2,0,0,1,20.5,24.24,39,16.9979,10,41,51
2,0,1,1,19.68,23.485,39,19.0012,8,29,37
2,0,1,1,18.86,22.725,41,8.9981,4,12,16
2,0,1,1,18.86,22.725,31,12.998,2,4,6
2,0,1,1,18.04,21.97,30,11.0014,0,3,3
2,0,1,1,18.04,21.97,24,12.998,2,3,5
2,0,1,1,18.04,21.97,24,12.998,2,30,32
2,0,1,1,17.22,21.21,26,15.0013,3,108,111
2,0,1,1,17.22,21.21,28,12.998,11,320,331
2,0,1,1,18.04,21.97,30,12.998,22,595,617
2,0,1,1,18.86,22.725,31,23.9994,50,236,286
2,0,1,1,20.5,24.24,27,32.9975,65,113,178
2,0,1,1,21.32,25,27,27.9993,96,127,223
2,0,1,1,22.14,25.76,28,47.9988,94,186,280
2,0,1,1,22.14,25.76,28,39.0007,108,173,281
2,0,1,1,22.96,26.515,28,36.9974,66,152,218
2,0,1,1,23.78,27.275,28,36.9974,82,173,255
2,0,1,1,22.96,26.515,30,27.9993,81,310,391
2,0,1,1,22.14,25.76,32,27.9993,67,565,632
2,0,1,1,22.14,25.76,34,19.9995,60,586,646
2,0,1,1,21.32,25,34,23.9994,35,386,421
2,0,1,1,20.5,24.24,36,30.0026,21,255,276
2,0,1,3,19.68,23.485,41,27.9993,14,151,165
2,0,1,2,18.86,22.725,41,32.9975,6,102,108
2,0,1,1,18.04,21.97,44,19.9995,6,61,67
2,0,1,2,18.04,21.97,47,19.0012,3,23,26
2,0,1,1,17.22,21.21,50,15.0013,0,9,9
2,0,1,1,14.76,17.425,71,8.9981,0,2,2
2,0,1,1,14.76,17.425,71,8.9981,0,2,2
2,0,1,1,13.94,16.665,71,8.9981,0,2,2
2,0,1,1,13.94,16.665,71,8.9981,0,24,24
2,0,1,1,13.94,17.425,71,7.0015,3,100,103
2,0,1,1,13.94,17.425,71,7.0015,16,368,384
2,0,1,1,15.58,19.695,62,8.9981,22,670,692
2,0,1,1,17.22,21.21,67,12.998,16,303,319
2,0,1,1,18.86,22.725,47,11.0014,49,132,181
2,0,1,1,20.5,24.24,36,0,78,161,239
2,0,1,1,22.14,25.76,22,19.0012,75,184,259
2,0,1,1,21.32,25,23,11.0014,81,202,283
2,0,1,1,22.14,25.76,24,12.998,75,149,224
2,0,1,1,22.96,26.515,21,19.9995,46,157,203
2,0,1,1,23.78,27.275,21,16.9979,66,296,362
2,0,1,1,22.96,26.515,21,35.0008,88,656,744
2,0,1,1,22.14,25.76,22,27.9993,78,626,704
2,0,1,1,21.32,25,20,23.9994,51,428,479
2,0,1,1,18.86,22.725,28,26.0027,34,248,282
2,0,1,1,18.04,21.97,30,30.0026,15,191,206
2,0,1,1,16.4,20.455,37,32.9975,9,118,127
2,0,1,1,14.76,16.665,40,27.9993,14,48,62
2,0,1,1,13.94,15.15,36,27.9993,8,22,30
2,0,1,1,13.94,15.91,39,19.0012,3,9,12
2,0,1,1,13.12,15.15,45,19.0012,0,2,2
2,0,1,1,12.3,14.395,49,15.0013,0,2,2
2,0,1,1,11.48,13.635,56,12.998,1,26,27
2,0,1,1,11.48,14.395,56,7.0015,3,103,106
2,0,1,1,11.48,14.395,52,8.9981,18,303,321
2,0,1,1,12.3,14.395,49,15.0013,14,581,595
2,0,1,2,13.12,15.15,49,19.9995,20,282,302
2,0,1,2,13.94,15.15,49,22.0028,26,127,153
2,0,1,2,15.58,19.695,43,22.0028,38,142,180
2,0,1,2,14.76,16.665,46,26.0027,35,147,182
2,0,1,2,16.4,20.455,40,23.9994,16,147,163
2,0,1,1,14.76,17.425,57,12.998,34,101,135
2,0,1,3,15.58,19.695,46,15.0013,50,152,202
2,0,1,1,18.04,21.97,33,19.9995,51,256,307
2,0,1,1,17.22,21.21,35,26.0027,52,527,579
2,0,1,3,16.4,20.455,43,27.9993,39,546,585
2,0,1,1,16.4,20.455,40,23.9994,28,356,384
2,0,1,1,14.76,16.665,46,22.0028,22,213,235
2,0,1,1,13.94,15.15,57,26.0027,11,154,165
2,0,1,1,13.94,15.15,57,22.0028,4,130,134
2,0,1,1,13.94,15.15,57,19.9995,9,52,61
2,0,1,1,13.12,15.15,66,19.0012,1,22,23
2,0,1,1,13.12,15.15,66,15.0013,2,7,9
2,0,1,1,13.12,15.15,61,19.0012,0,4,4
2,0,1,1,13.12,15.15,61,16.9979,2,3,5
2,0,1,1,12.3,14.395,61,15.0013,0,1,1
2,0,1,1,12.3,14.395,61,15.0013,0,21,21
2,0,1,1,12.3,14.395,65,16.9979,2,94,96
2,0,1,1,12.3,13.635,65,22.0028,12,294,306
2,0,1,1,13.12,15.15,66,22.0028,20,604,624
2,0,1,1,14.76,16.665,57,23.9994,16,271,287
2,0,1,1,16.4,20.455,50,19.9995,38,103,141
2,0,1,1,17.22,21.21,47,19.9995,50,174,224
2,0,1,1,18.86,22.725,41,30.0026,60,199,259
2,0,1,1,19.68,23.485,36,30.0026,55,148,203
2,0,1,1,20.5,24.24,31,22.0028,74,150,224
2,0,1,1,19.68,23.485,31,16.9979,42,169,211
2,0,1,1,19.68,23.485,31,19.0012,54,299,353
2,0,1,1,20.5,24.24,27,26.0027,60,596,656
2,0,1,1,20.5,24.24,27,26.0027,63,547,610
2,0,1,1,18.86,22.725,31,19.9995,50,383,433
2,0,1,1,18.04,21.97,33,16.9979,26,254,280
2,0,1,1,17.22,21.21,35,8.9981,13,174,187
2,0,1,1,17.22,21.21,35,12.998,15,143,158
2,0,1,1,17.22,21.21,35,12.998,8,86,94
2,0,1,1,16.4,20.455,37,16.9979,14,41,55
2,0,1,1,14.76,17.425,46,12.998,2,28,30
2,0,1,1,13.94,16.665,49,12.998,6,5,11
2,0,1,1,13.94,16.665,61,11.0014,3,8,11
2,0,1,2,13.94,16.665,53,8.9981,1,4,5
2,0,1,2,13.94,16.665,53,11.0014,2,19,21
2,0,1,1,13.12,15.91,57,11.0014,0,84,84
2,0,1,1,13.94,15.91,61,15.0013,13,283,296
2,0,1,1,15.58,19.695,46,11.0014,24,539,563
2,0,1,1,17.22,21.21,41,11.0014,36,294,330
2,0,1,1,18.04,21.97,38,12.998,59,133,192
2,0,1,1,18.86,22.725,36,8.9981,75,158,233
2,0,1,1,20.5,24.24,31,0,104,218,322
2,0,1,1,21.32,25,27,19.0012,112,246,358
2,0,1,1,21.32,25,27,0,125,223,348
2,0,1,1,22.14,25.76,28,16.9979,115,237,352
2,0,1,1,22.96,26.515,26,16.9979,113,350,463
2,0,1,1,22.96,26.515,24,11.0014,117,621,738
2,0,1,1,22.14,25.76,26,8.9981,107,564,671
2,0,1,1,22.14,25.76,24,11.0014,75,352,427
2,0,1,1,20.5,24.24,29,8.9981,44,242,286
2,0,1,1,20.5,24.24,36,0,36,153,189
2,0,1,1,18.04,21.97,62,7.0015,34,181,215
2,0,1,1,17.22,21.21,62,6.0032,35,163,198
2,0,0,1,16.4,20.455,58,8.9981,11,85,96
2,0,0,1,16.4,20.455,58,8.9981,10,60,70
2,0,0,1,15.58,19.695,66,8.9981,3,53,56
2,0,0,1,14.76,18.18,66,6.0032,6,26,32
2,0,0,1,14.76,18.18,71,7.0015,5,9,14
2,0,0,1,14.76,18.18,66,7.0015,2,5,7
2,0,0,1,13.94,16.665,76,11.0014,2,19,21
2,0,0,1,14.76,18.18,71,7.0015,8,56,64
2,0,0,1,14.76,17.425,71,8.9981,24,136,160
2,0,0,1,17.22,21.21,54,8.9981,59,206,265
2,0,0,1,18.86,22.725,51,11.0014,139,267,406
2,0,0,1,21.32,25,45,12.998,207,357,564
2,0,0,1,23.78,27.275,35,16.9979,274,404,678
2,0,0,1,25.42,31.06,33,19.9995,308,370,678
2,0,0,2,26.24,31.06,27,30.0026,288,372,660
2,0,0,2,26.24,31.06,27,23.9994,311,347,658
2,0,0,2,26.24,31.06,27,23.9994,253,329,582
2,0,0,2,25.42,31.06,33,16.9979,251,309,560
2,0,0,2,25.42,31.06,35,15.0013,197,284,481
2,0,0,2,24.6,31.06,40,11.0014,163,296,459
2,0,0,2,22.96,26.515,46,8.9981,112,209,321
2,0,0,2,22.96,26.515,43,8.9981,53,167,220
2,0,0,2,22.14,25.76,52,11.0014,64,148,212
2,0,0,2,22.14,25.76,56,12.998,45,151,196
2,0,0,2,22.14,25.76,56,12.998,30,94,124
2,0,0,2,22.14,25.76,56,11.0014,17,89,106
2,0,0,2,22.14,25.76,56,7.0015,20,54,74
2,0,0,2,21.32,25,59,8.9981,18,27,45
2,0,0,2,22.14,25.76,52,0,2,10,12
2,0,0,1,20.5,24.24,68,11.0014,4,6,10
2,0,0,1,20.5,24.24,63,8.9981,5,11,16
2,0,0,1,20.5,24.24,63,7.0015,16,30,46
2,0,0,1,21.32,25,59,0,33,64,97
2,0,0,1,22.14,25.76,56,15.0013,97,154,251
2,0,0,1,23.78,27.275,53,15.0013,186,235,421
2,0,0,1,25.42,31.06,46,19.9995,227,301,528
2,0,0,1,26.24,31.06,44,19.0012,275,360,635
2,0,0,1,27.06,31.06,44,19.0012,298,383,681
2,0,0,1,28.7,31.82,39,19.0012,282,346,628
2,0,0,1,28.7,31.82,39,26.0027,266,351,617
2,0,0,1,29.52,32.575,39,23.9994,286,330,616
2,0,0,1,28.7,31.82,42,22.0028,262,361,623
2,0,0,1,28.7,31.82,42,16.9979,184,295,479
